,latitude,longitude,time,magnitude,catalog_id
789,46.182,7.629,1992-08-30 22:55:22.100000000,2.5,real
790,46.005,7.261,1992-09-11 03:29:05.500000000,2.5,real
791,47.39,7.203,1992-11-15 16:36:49.400000000,2.2,real
792,47.511,7.3,1992-11-21 19:03:31.000000000,2.3000000000000003,real
793,47.046,7.003,1992-11-26 02:19:06.300000000,2.3000000000000003,real
794,47.149,9.212,1992-12-28 02:08:21.800000000,3.1,real
795,47.71,8.38,1992-12-30 21:34:12.100000000,4.0,real
796,46.972,9.411,1993-01-07 16:31:10.600000000,2.4000000000000004,real
797,46.872,8.956,1993-01-19 23:33:02.300000000,2.3000000000000003,real
798,47.303,7.986,1993-01-31 10:25:39.500000000,2.3000000000000003,real
799,46.894,9.908,1993-02-26 04:00:00.100000000,2.2,real
800,47.1,10.5,1993-05-08 13:30:10.400000000,2.3000000000000003,real
801,47.212,9.399,1993-05-19 22:02:56.700000000,2.2,real
802,47.151,9.517,1993-07-03 07:41:13.700000000,2.6,real
803,46.911,9.548,1993-07-22 11:22:35.600000000,2.7,real
804,46.423,6.977,1993-08-15 13:42:14.100000000,2.3000000000000003,real
805,47.537,7.786,1993-09-02 09:00:40.000000000,2.3000000000000003,real
806,47.8,9.32,1993-09-09 01:17:55.600000000,2.9000000000000004,real
807,47.504,7.051,1993-10-18 01:27:24.900000000,2.2,real
808,47.222,7.418,1993-10-20 12:07:36.600000000,2.7,real
809,47.218,7.426,1993-10-21 22:29:59.000000000,2.7,real
810,47.695,7.72,1993-10-22 23:15:44.900000000,2.4000000000000004,real
811,47.511,7.0,1993-10-23 23:36:53.000000000,2.2,real
812,46.359,6.361,1993-11-05 03:50:55.300000000,2.6,real
813,47.412,9.119,1993-11-10 17:21:11.700000000,2.4000000000000004,real
814,47.477,7.127,1993-11-18 04:26:15.400000000,2.4000000000000004,real
815,46.273,7.474,1993-12-04 08:36:02.300000000,3.1,real
816,47.135,9.538,1993-12-28 19:22:45.100000000,2.4000000000000004,real
817,46.603,9.869,1994-01-12 07:25:02.400000000,2.3000000000000003,real
818,47.8,8.3,1994-01-17 15:10:38.900000000,3.0,real
819,47.639,7.333,1994-02-04 21:29:45.860000000,2.6,real
820,45.743,7.115,1994-02-14 15:46:02.300000000,2.2,real
821,46.812,7.242,1994-03-11 18:21:17.800000000,2.2,real
822,47.446,9.803,1994-06-06 17:48:20.300000000,2.3000000000000003,real
823,47.83,8.49,1994-06-17 13:56:18.100000000,2.3000000000000003,real
824,46.901,8.226,1994-07-06 03:05:16.600000000,2.4000000000000004,real
825,46.682,10.275,1994-07-12 07:05:42.500000000,2.2,real
826,46.425,7.437,1994-08-18 07:40:47.200000000,2.4000000000000004,real
827,47.27,8.697,1994-08-22 16:05:39.800000000,2.4000000000000004,real
828,46.871,8.772,1994-08-28 06:04:45.300000000,3.9000000000000004,real
829,47.359,9.617,1994-08-31 13:03:59.000000000,2.2,real
830,46.547,7.442,1994-09-22 04:08:46.500000000,2.8000000000000003,real
831,46.43,7.438,1994-09-24 06:17:00.400000000,2.3000000000000003,real
832,46.391,7.77,1994-10-09 17:45:48.400000000,2.4000000000000004,real
833,47.55,8.951,1994-10-19 07:08:12.500000000,2.4000000000000004,real
834,46.334,7.419,1994-10-19 22:32:18.000000000,2.3000000000000003,real
835,47.73,8.36,1994-10-25 00:42:28.400000000,2.3000000000000003,real
836,46.34,7.516,1994-11-01 09:30:47.100000000,2.2,real
837,46.763,10.131,1994-12-01 06:49:47.500000000,2.2,real
838,47.74,7.75,1995-01-07 13:57:19.700000000,2.5,real
839,46.562,9.344,1995-01-08 22:33:03.100000000,2.6,real
840,47.74,7.75,1995-01-10 11:26:14.300000000,3.0,real
841,46.354,7.459,1995-02-27 12:46:43.700000000,2.5,real
842,46.195,8.2,1995-03-03 16:05:04.700000000,2.2,real
843,47.75,8.76,1995-03-24 16:38:44.900000000,3.3000000000000003,real
844,46.17,5.88,1995-04-09 19:01:20.000000000,2.3000000000000003,real
845,46.804,6.734,1995-04-17 07:53:58.200000000,2.2,real
846,46.278,7.196,1995-05-17 05:04:04.100000000,2.6,real
847,46.278,7.195,1995-05-17 08:13:09.600000000,2.5,real
848,46.594,6.388,1995-05-24 20:45:37.200000000,3.6,real
849,47.258,9.284,1995-06-13 18:58:05.000000000,2.4000000000000004,real
850,47.604,8.87,1995-06-25 17:31:52.200000000,2.5,real
851,47.603,8.862,1995-06-25 18:53:07.400000000,3.6,real
852,46.841,7.198,1995-06-27 05:02:13.900000000,2.2,real
853,46.785,10.57,1995-08-05 08:12:17.700000000,3.0,real
854,46.57,6.376,1995-08-06 08:47:08.900000000,3.1,real
855,46.842,6.785,1995-08-31 12:08:51.800000000,2.6,real
856,46.686,9.67,1995-09-04 04:33:10.400000000,2.3000000000000003,real
857,46.79,7.208,1995-09-11 15:04:36.300000000,2.6,real
858,46.015,7.021,1995-09-14 16:00:29.400000000,2.4000000000000004,real
859,46.787,7.198,1995-09-17 16:29:24.400000000,3.6,real
860,46.958,8.523,1995-09-19 18:08:34.800000000,2.2,real
861,47.715,8.681,1995-09-25 16:28:59.100000000,2.7,real
862,46.478,9.799,1995-10-06 08:12:59.300000000,2.2,real
863,46.797,7.208,1995-10-07 01:37:31.200000000,3.5,real
864,46.799,7.21,1995-10-07 05:45:59.400000000,2.6,real
865,46.337,7.35,1995-10-20 12:31:53.700000000,2.4000000000000004,real
866,46.721,10.512,1995-10-24 13:09:09.600000000,2.2,real
867,47.358,9.772,1995-10-27 15:25:13.500000000,2.4000000000000004,real
868,46.179,9.997,1995-10-27 15:25:27.040000000,2.2,real
869,46.207,7.208,1995-10-29 03:57:06.000000000,2.8000000000000003,real
870,47.057,8.798,1995-11-16 05:57:21.300000000,4.0,real
871,47.057,8.798,1995-11-16 17:35:12.400000000,2.5,real
872,46.51,9.676,1995-12-23 19:22:39.900000000,2.5,real
873,46.873,7.397,1996-01-16 07:00:20.900000000,2.6,real
874,46.134,6.921,1996-01-18 19:15:51.400000000,2.3000000000000003,real
875,47.135,9.54,1996-01-23 09:55:57.000000000,2.3000000000000003,real
876,46.714,7.221,1996-02-18 20:55:05.200000000,2.2,real
877,46.368,7.579,1996-02-21 18:57:28.100000000,3.2,real
878,46.142,6.952,1996-02-26 19:10:33.900000000,2.4000000000000004,real
879,47.056,8.934,1996-02-28 23:01:24.800000000,2.3000000000000003,real
880,46.324,7.303,1996-03-02 04:54:24.400000000,2.4000000000000004,real
881,46.219,7.46,1996-03-02 20:50:50.700000000,2.2,real
882,47.62,7.83,1996-03-24 12:51:37.600000000,2.7,real
883,45.938,7.46,1996-03-31 06:08:01.100000000,4.2,real
884,46.154,6.938,1996-04-02 10:37:01.000000000,2.3000000000000003,real
885,45.919,7.459,1996-04-04 22:45:37.600000000,2.3000000000000003,real
886,47.411,7.087,1996-04-07 14:29:48.600000000,2.2,real
887,46.607,7.501,1996-04-13 20:45:27.600000000,2.4000000000000004,real
888,47.565,7.607,1996-04-24 09:36:57.000000000,2.8000000000000003,real
889,46.53,10.3,1996-05-09 01:44:32.900000000,2.5,real
890,47.17,9.488,1996-05-17 09:30:59.400000000,3.6,real
891,46.366,7.586,1996-05-20 19:15:02.400000000,2.2,real
892,47.176,9.455,1996-06-07 08:08:03.600000000,2.4000000000000004,real
893,47.581,7.654,1996-06-15 01:05:53.800000000,2.4000000000000004,real
894,47.68,7.47,1996-06-15 16:09:36.200000000,2.3000000000000003,real
895,46.765,9.864,1996-06-26 10:22:05.600000000,2.2,real
896,46.714,7.211,1996-06-27 22:40:00.000000000,2.9000000000000004,real
897,47.751,8.775,1996-06-28 03:43:10.830000000,3.1,real
898,46.341,7.525,1996-07-31 16:26:43.900000000,2.7,real
899,46.341,7.522,1996-08-03 10:48:28.200000000,2.9000000000000004,real
900,46.801,9.743,1996-08-10 00:52:58.800000000,2.2,real
901,47.758,8.76,1996-08-10 13:57:46.120000000,2.8000000000000003,real
902,46.343,7.522,1996-08-14 04:37:45.500000000,3.2,real
903,47.61,9.019,1996-08-15 13:54:11.600000000,2.2,real
904,47.61,7.1,1996-08-18 14:21:06.000000000,2.4000000000000004,real
905,46.761,9.739,1996-08-23 13:27:46.100000000,3.3000000000000003,real
906,47.423,9.045,1996-08-24 02:38:22.400000000,3.9000000000000004,real
907,47.419,9.033,1996-08-24 02:42:25.000000000,2.8000000000000003,real
908,46.061,6.839,1996-09-14 22:54:52.900000000,3.1,real
909,46.066,6.823,1996-09-17 00:25:42.300000000,2.3000000000000003,real
910,46.081,6.866,1996-09-20 17:37:27.800000000,2.6,real
911,45.982,6.901,1996-10-09 03:02:57.700000000,2.4000000000000004,real
912,47.134,9.189,1996-10-11 07:43:24.400000000,2.5,real
913,46.433,7.486,1996-11-10 18:26:10.900000000,2.4000000000000004,real
914,47.227,8.482,1996-11-22 12:19:35.100000000,2.4000000000000004,real
915,46.9,8.434,1996-12-07 05:34:28.400000000,2.7,real
916,46.21,7.493,1996-12-10 11:50:11.200000000,2.3000000000000003,real
917,47.341,7.885,1996-12-15 04:49:08.500000000,3.0,real
918,46.212,7.205,1996-12-25 12:39:25.400000000,3.1,real
919,47.214,9.475,1997-01-01 19:56:42.700000000,2.6,real
920,46.37,10.304,1997-01-18 16:03:21.700000000,2.4000000000000004,real
921,46.708,10.398,1997-01-21 22:32:48.900000000,2.3000000000000003,real
922,47.67,7.47,1997-02-01 14:01:58.600000000,3.5,real
923,46.216,7.734,1997-02-19 18:41:56.100000000,2.7,real
924,46.511,10.438,1997-04-12 23:00:00.000000000,3.5,real
925,46.519,10.397,1997-04-14 13:13:13.200000000,2.5,real
926,46.214,7.733,1997-04-26 08:24:12.700000000,2.5,real
927,46.218,7.729,1997-04-27 17:01:13.900000000,2.8000000000000003,real
928,46.643,10.353,1997-05-13 02:58:42.000000000,3.0,real
929,46.56,9.577,1997-06-02 05:08:06.600000000,2.2,real
930,46.126,6.922,1997-06-24 01:17:36.400000000,2.3000000000000003,real
931,46.602,10.242,1997-07-11 01:21:07.200000000,2.4000000000000004,real
932,45.821,7.123,1997-07-14 02:57:56.300000000,2.7,real
933,46.388,6.939,1997-07-23 18:15:56.900000000,2.6,real
934,46.537,7.265,1997-08-01 20:58:35.900000000,2.8000000000000003,real
935,47.134,9.518,1997-08-08 10:54:45.700000000,2.8000000000000003,real
936,46.35,7.679,1997-08-30 14:23:44.600000000,2.4000000000000004,real
937,47.603,7.854,1997-09-02 00:30:53.370000000,2.9000000000000004,real
938,46.074,6.884,1997-10-18 09:49:42.300000000,2.3000000000000003,real
939,47.18,8.626,1997-10-23 12:07:01.500000000,3.2,real
940,47.643,7.621,1997-11-17 17:09:22.630000000,3.3000000000000003,real
941,47.12,9.227,1997-11-18 12:23:47.100000000,2.9000000000000004,real
942,47.134,9.189,1997-11-22 04:56:10.600000000,3.8000000000000003,real
943,46.438,7.895,1997-11-28 08:30:20.600000000,2.9000000000000004,real
944,47.605,8.923,1997-12-05 04:16:56.800000000,2.2,real
945,47.101,10.046,1997-12-28 22:52:27.200000000,2.8000000000000003,real
946,47.651,9.218,1998-01-11 08:44:10.800000000,2.4000000000000004,real
947,46.169,6.916,1998-01-27 22:28:34.300000000,2.4000000000000004,real
948,47.161,9.648,1998-03-20 03:11:42.300000000,2.7,real
949,47.102,9.137,1998-03-23 13:07:18.700000000,3.3000000000000003,real
950,46.59,7.311,1998-03-30 20:48:59.500000000,2.8000000000000003,real
951,47.143,9.344,1998-04-21 02:30:56.000000000,3.6,real
952,46.73,10.254,1998-04-24 14:53:23.100000000,2.2,real
953,47.74,7.804,1998-04-25 04:17:20.770000000,3.0,real
954,46.742,10.306,1998-04-29 03:40:18.300000000,2.5,real
955,47.212,8.5,1998-04-29 18:10:53.300000000,2.3000000000000003,real
956,46.126,7.393,1998-05-07 17:16:43.000000000,3.3000000000000003,real
957,46.129,7.401,1998-05-07 23:43:35.200000000,2.2,real
958,47.15,9.347,1998-05-14 00:25:19.600000000,2.6,real
959,47.134,9.189,1998-05-14 02:45:20.700000000,2.4000000000000004,real
960,46.277,7.657,1998-05-15 17:33:35.200000000,2.5,real
961,47.251,9.525,1998-06-06 07:42:36.100000000,2.2,real
962,46.551,10.431,1998-07-13 13:39:41.700000000,2.2,real
963,47.212,9.501,1998-07-23 21:12:12.700000000,2.2,real
964,47.152,9.351,1998-07-26 12:46:39.300000000,2.5,real
965,47.154,9.354,1998-08-21 04:19:56.100000000,2.7,real
966,47.15,9.347,1998-09-02 12:51:33.200000000,2.9000000000000004,real
967,47.153,9.345,1998-09-14 11:59:47.700000000,2.4000000000000004,real
968,46.303,7.469,1998-11-25 16:04:35.500000000,2.2,real
969,47.248,8.595,1998-12-03 14:46:03.800000000,2.2,real
970,46.189,7.556,1998-12-07 13:46:25.800000000,3.3000000000000003,real
971,46.193,7.554,1998-12-07 15:14:45.800000000,2.4000000000000004,real
972,46.189,7.561,1998-12-08 21:17:44.900000000,2.4000000000000004,real
973,46.189,7.556,1998-12-09 03:42:36.300000000,2.2,real
974,46.187,7.559,1998-12-09 13:49:47.100000000,2.5,real
975,46.191,7.552,1998-12-09 22:08:14.300000000,3.4000000000000004,real
976,47.581,7.766,1998-12-17 19:36:24.430000000,2.9000000000000004,real
977,45.958,7.988,1998-12-17 19:36:53.510000000,2.3000000000000003,real
978,47.392,6.975,1999-01-02 21:01:54.400000000,2.6,real
979,47.165,9.615,1999-02-06 12:43:43.900000000,2.2,real
980,45.801,7.113,1999-02-08 04:59:52.600000000,2.3000000000000003,real
981,46.81,7.233,1999-02-17 16:07:21.900000000,2.3000000000000003,real
982,46.796,7.245,1999-02-24 09:36:17.500000000,2.2,real
983,46.876,7.121,1999-02-26 19:30:19.300000000,2.9000000000000004,real
984,47.614,8.867,1999-03-09 18:01:08.400000000,2.6,real
985,46.523,10.261,1999-04-15 17:19:52.700000000,2.3000000000000003,real
986,46.82,7.237,1999-04-16 10:37:14.500000000,2.3000000000000003,real
987,46.221,7.632,1999-04-21 22:00:09.100000000,2.2,real
988,45.838,7.154,1999-04-25 20:36:47.400000000,2.8000000000000003,real
989,46.358,7.582,1999-05-06 23:00:39.400000000,2.3000000000000003,real
990,46.574,7.491,1999-05-14 15:21:29.100000000,2.5,real
991,46.737,8.0,1999-05-14 18:25:28.800000000,3.9000000000000004,real
992,46.668,10.036,1999-05-15 05:40:40.300000000,2.3000000000000003,real
993,46.731,8.011,1999-05-15 06:27:56.700000000,2.3000000000000003,real
994,47.117,9.508,1999-05-15 06:54:04.300000000,2.4000000000000004,real
995,46.273,7.248,1999-05-17 00:48:26.100000000,2.2,real
996,47.163,9.407,1999-05-17 15:25:34.300000000,2.3000000000000003,real
997,46.653,7.296,1999-05-20 13:11:35.200000000,3.8000000000000003,real
998,46.643,7.321,1999-05-20 15:48:09.200000000,2.7,real
999,46.645,7.318,1999-05-20 17:56:41.300000000,2.9000000000000004,real
1000,47.134,9.392,1999-05-23 20:53:03.900000000,2.5,real
1001,47.147,9.386,1999-05-24 13:39:49.800000000,2.7,real
1002,45.818,7.166,1999-05-25 15:05:38.500000000,2.3000000000000003,real
1003,46.765,10.271,1999-06-13 17:24:30.500000000,2.3000000000000003,real
1004,46.325,7.375,1999-06-23 13:57:45.300000000,2.2,real
1005,46.242,6.369,1999-06-24 03:20:47.100000000,2.5,real
1006,46.327,7.373,1999-07-03 22:40:04.700000000,2.6,real
1007,46.311,7.404,1999-07-04 01:12:17.200000000,2.3000000000000003,real
1008,47.514,7.696,1999-07-13 20:47:01.400000000,2.8000000000000003,real
1009,47.189,9.447,1999-07-19 07:36:52.200000000,2.3000000000000003,real
1010,46.239,7.18,1999-09-01 15:54:47.900000000,2.5,real
1011,46.41,7.529,1999-09-12 00:36:06.600000000,2.3000000000000003,real
1012,46.2,7.638,1999-11-05 14:30:31.500000000,2.5,real
1013,46.238,7.236,1999-11-21 05:12:31.200000000,2.2,real
1014,46.238,7.236,1999-11-21 14:49:33.300000000,2.2,real
1015,46.323,7.416,1999-12-24 05:57:27.200000000,2.2,real
1016,46.548,10.333,1999-12-28 01:38:11.400000000,2.4000000000000004,real
1017,46.128,6.931,1999-12-29 09:29:29.600000000,3.3000000000000003,real
1018,46.55,10.304,1999-12-29 20:42:34.800000000,4.9,real
1019,46.525,10.31,1999-12-30 03:21:42.700000000,2.7,real
1020,46.554,10.335,1999-12-31 04:55:53.900000000,4.3,real
1021,46.56,10.321,1999-12-31 15:01:55.300000000,2.5,real
1022,46.549,10.315,2000-01-08 16:38:18.600000000,2.2,real
1023,46.565,10.289,2000-01-09 12:20:04.800000000,2.3000000000000003,real
1024,46.149,7.389,2000-01-10 05:30:09.100000000,3.1,real
1025,47.089,10.164,2000-01-12 03:25:05.600000000,2.2,real
1026,46.56,10.26,2000-01-16 13:03:36.600000000,2.2,real
1027,46.578,10.29,2000-01-16 22:21:16.400000000,2.4000000000000004,real
1028,46.139,6.923,2000-01-20 07:11:38.100000000,2.3000000000000003,real
1029,46.577,10.341,2000-02-09 16:01:16.100000000,2.5,real
1030,46.851,9.979,2000-02-22 22:45:33.700000000,3.4000000000000004,real
1031,47.046,9.501,2000-02-23 04:07:07.200000000,3.6,real
1032,47.227,9.474,2000-03-04 15:43:19.800000000,3.6,real
1033,46.322,7.393,2000-03-26 05:13:29.900000000,2.9000000000000004,real
1034,47.378,7.127,2000-03-28 03:09:38.500000000,2.9000000000000004,real
1035,47.386,7.157,2000-03-28 05:29:50.200000000,3.0,real
1036,47.366,7.168,2000-03-28 05:33:01.900000000,3.0,real
1037,46.527,10.29,2000-04-03 00:28:05.500000000,2.9000000000000004,real
1038,47.367,7.168,2000-04-06 00:43:18.100000000,3.2,real
1039,46.531,10.361,2000-04-11 12:09:52.500000000,2.4000000000000004,real
1040,47.333,7.478,2000-04-19 21:06:42.800000000,2.5,real
1041,45.833,7.16,2000-05-03 19:04:11.300000000,2.5,real
1042,46.54,10.31,2000-05-17 05:40:38.400000000,2.6,real
1043,46.551,10.265,2000-05-18 07:12:22.800000000,2.2,real
1044,46.521,10.325,2000-05-28 11:22:20.400000000,3.0,real
1045,46.523,10.331,2000-05-28 12:00:58.600000000,2.3000000000000003,real
1046,46.527,10.355,2000-06-09 05:06:06.200000000,3.5,real
1047,47.471,7.787,2000-06-20 06:18:49.200000000,3.0,real
1048,47.472,7.788,2000-06-20 06:25:32.800000000,2.7,real
1049,46.637,7.857,2000-06-22 20:09:53.500000000,2.2,real
1050,45.867,8.771,2000-06-23 12:18:11.710000000,2.2,real
1051,46.527,10.331,2000-06-24 00:24:07.800000000,2.5,real
1052,47.222,7.561,2000-07-10 02:48:46.600000000,2.9000000000000004,real
1053,47.51,7.672,2000-07-13 16:28:40.400000000,2.3000000000000003,real
1054,47.025,9.817,2000-07-15 14:17:11.300000000,2.2,real
1055,47.523,7.762,2000-07-28 18:50:51.100000000,2.4000000000000004,real
1056,46.839,8.165,2000-08-10 08:36:41.500000000,2.4000000000000004,real
1057,47.779,8.961,2000-08-13 01:07:03.080000000,2.7,real
1058,47.196,9.427,2000-08-15 19:55:33.000000000,2.2,real
1059,46.952,8.484,2000-08-17 07:14:07.500000000,3.0,real
1060,47.043,9.501,2000-08-18 22:42:53.600000000,2.2,real
1061,46.07,6.8,2000-08-19 08:39:28.210000000,2.5,real
1062,47.774,8.959,2000-08-24 04:58:57.050000000,3.1,real
1063,46.335,7.449,2000-09-03 16:02:15.300000000,2.3000000000000003,real
1064,46.642,7.842,2000-09-03 18:10:22.100000000,2.3000000000000003,real
1065,46.518,10.302,2000-09-25 12:22:30.600000000,2.3000000000000003,real
1066,46.543,10.333,2000-10-08 22:38:44.400000000,3.0,real
1067,46.759,10.344,2000-10-31 19:10:24.300000000,2.6,real
1068,47.222,7.557,2000-11-13 16:30:40.200000000,3.4000000000000004,real
1069,46.574,8.424,2000-11-30 08:34:21.700000000,2.5,real
1070,46.904,10.498,2000-12-15 15:31:16.300000000,2.2,real
1071,47.134,9.189,2000-12-21 06:30:00.100000000,2.9000000000000004,real
1072,46.717,8.963,2000-12-25 10:18:02.400000000,2.7,real
1073,46.446,9.982,2001-01-03 11:11:20.400000000,2.3000000000000003,real
1074,46.132,7.03,2001-01-08 09:29:02.300000000,2.2,real
1075,46.05,6.764,2001-01-25 02:17:15.100000000,2.9000000000000004,real
1076,47.035,9.506,2001-01-30 03:24:21.700000000,2.9000000000000004,real
1077,46.597,10.134,2001-02-11 18:53:37.900000000,2.2,real
1078,46.133,7.028,2001-02-25 01:22:30.900000000,3.5,real
1079,46.136,7.038,2001-02-25 02:07:57.100000000,2.7,real
1080,46.126,7.021,2001-02-28 09:26:27.900000000,2.6,real
1081,46.129,7.027,2001-03-13 22:20:16.600000000,2.4000000000000004,real
1082,47.35,9.576,2001-03-14 10:37:18.800000000,2.9000000000000004,real
1083,46.402,9.965,2001-03-19 14:12:13.400000000,2.6,real
1084,46.333,7.447,2001-03-28 03:42:27.400000000,2.7,real
1085,45.87,9.234,2001-04-06 02:22:52.600000000,3.8000000000000003,real
1086,46.142,6.929,2001-04-07 08:11:44.300000000,2.7,real
1087,47.62,7.543,2001-04-12 07:06:43.000000000,2.9000000000000004,real
1088,46.889,6.875,2001-04-14 02:57:30.800000000,2.3000000000000003,real
1089,46.198,10.249,2001-05-14 15:26:08.200000000,2.2,real
1090,46.949,6.883,2001-05-21 00:19:44.800000000,2.3000000000000003,real
1091,46.892,8.586,2001-06-02 08:12:04.100000000,2.6,real
1092,46.351,9.223,2001-06-02 11:03:20.900000000,2.3000000000000003,real
1093,45.997,7.435,2001-06-12 10:34:05.100000000,2.3000000000000003,real
1094,46.364,9.22,2001-06-12 14:54:25.800000000,2.8000000000000003,real
1095,46.366,9.216,2001-06-12 14:58:31.000000000,2.6,real
1096,46.38,9.224,2001-06-14 07:46:04.400000000,2.2,real
1097,46.779,10.17,2001-06-18 19:32:33.400000000,2.3000000000000003,real
1098,46.252,6.926,2001-06-20 06:36:22.500000000,2.2,real
1099,47.505,7.727,2001-07-06 12:57:16.500000000,2.3000000000000003,real
1100,46.172,7.626,2001-07-09 22:50:02.100000000,3.2,real
1101,47.328,6.821,2001-07-17 22:30:16.600000000,2.6,real
1102,47.328,6.827,2001-07-17 23:20:03.900000000,2.9000000000000004,real
1103,46.336,7.535,2001-07-25 08:21:34.200000000,2.3000000000000003,real
1104,46.584,9.796,2001-07-30 17:49:34.000000000,2.6,real
1105,46.553,10.282,2001-08-03 03:05:00.400000000,2.6,real
1106,46.894,8.994,2001-08-05 10:16:08.100000000,2.4000000000000004,real
1107,46.895,8.992,2001-08-05 14:59:52.700000000,2.2,real
1108,45.951,7.646,2001-08-08 04:51:41.200000000,2.3000000000000003,real
1109,46.761,10.353,2001-09-01 12:37:56.200000000,2.4000000000000004,real
1110,46.516,8.004,2001-09-07 17:46:25.500000000,2.2,real
1111,46.551,9.346,2001-09-27 01:02:36.200000000,2.3000000000000003,real
1112,46.557,10.292,2001-10-01 06:41:22.700000000,2.8000000000000003,real
1113,46.559,10.308,2001-10-01 07:27:01.100000000,2.9000000000000004,real
1114,46.699,7.216,2001-10-11 22:47:46.000000000,2.5,real
1115,45.986,7.859,2001-10-23 07:10:02.300000000,2.2,real
1116,46.142,7.04,2001-10-24 14:59:50.400000000,2.2,real
1117,46.557,10.327,2001-11-05 22:01:26.000000000,2.5,real
1118,46.877,7.21,2001-11-09 20:26:10.000000000,2.2,real
1119,46.561,10.277,2001-11-24 18:05:48.900000000,3.1,real
1120,46.732,7.091,2001-11-24 23:38:33.900000000,2.2,real
1121,46.553,10.3,2001-12-14 07:33:46.600000000,2.2,real
1122,46.55,10.336,2001-12-14 09:52:41.100000000,2.5,real
1123,47.594,9.055,2002-01-10 19:27:25.800000000,3.1,real
1124,46.939,8.637,2002-01-11 09:30:22.400000000,2.2,real
1125,47.588,9.056,2002-01-11 19:54:02.100000000,2.4000000000000004,real
1126,46.232,7.188,2002-01-13 11:26:20.800000000,2.3000000000000003,real
1127,46.565,10.329,2002-01-18 11:14:54.800000000,3.4000000000000004,real
1128,46.559,10.318,2002-01-29 16:08:56.300000000,2.2,real
1129,45.947,6.944,2002-02-01 03:10:09.300000000,2.4000000000000004,real
1130,46.623,10.251,2002-03-08 10:18:55.600000000,2.3000000000000003,real
1131,46.533,10.292,2002-03-19 23:35:11.400000000,2.3000000000000003,real
1132,46.191,7.592,2002-03-20 14:44:13.000000000,3.1,real
1133,46.191,7.588,2002-03-20 15:36:42.800000000,2.3000000000000003,real
1134,47.414,7.047,2002-03-29 07:36:32.100000000,2.2,real
1135,46.898,8.28,2002-03-31 19:39:27.400000000,2.5,real
1136,45.79,7.703,2002-04-21 17:57:15.100000000,3.2,real
1137,46.308,7.357,2002-04-24 13:03:31.400000000,2.5,real
1138,46.264,6.662,2002-04-28 09:06:45.500000000,2.6,real
1139,46.563,8.969,2002-05-02 01:53:07.400000000,2.2,real
1140,47.009,9.152,2002-05-10 19:55:02.100000000,2.9000000000000004,real
1141,47.688,8.474,2002-05-17 07:19:39.900000000,2.7,real
1142,46.476,10.372,2002-05-23 04:12:25.410000000,2.3000000000000003,real
1143,46.31,7.354,2002-05-25 00:16:38.100000000,2.3000000000000003,real
1144,46.764,6.913,2002-06-17 01:50:31.100000000,2.6,real
1145,47.78,9.36,2002-07-09 03:21:22.000000000,2.6,real
1146,46.671,7.272,2002-07-27 10:15:38.100000000,2.3000000000000003,real
1147,45.974,7.895,2002-08-12 22:07:25.200000000,2.6,real
1148,47.68,7.491,2002-09-26 21:01:39.700000000,2.5,real
1149,46.233,7.76,2002-09-28 08:00:53.100000000,2.3000000000000003,real
1150,45.972,7.892,2002-09-29 08:10:45.200000000,2.6,real
1151,45.973,7.897,2002-12-09 22:41:55.500000000,2.7,real
1152,46.546,9.808,2002-12-28 08:33:17.400000000,2.2,real
1153,46.499,10.621,2002-12-29 18:21:14.800000000,2.6,real
1154,46.495,10.59,2002-12-29 21:09:44.700000000,2.2,real
1155,46.5,10.621,2002-12-29 22:54:52.000000000,2.7,real
1156,46.615,10.407,2003-02-01 05:22:32.900000000,2.2,real
1157,47.027,6.971,2003-02-03 13:11:42.500000000,2.9000000000000004,real
1158,46.065,7.765,2003-02-04 20:49:40.800000000,3.3000000000000003,real
1159,47.029,6.97,2003-02-05 20:51:52.400000000,2.2,real
1160,46.285,10.294,2003-02-09 08:22:45.500000000,2.8000000000000003,real
1161,46.293,10.27,2003-02-09 16:55:52.200000000,2.9000000000000004,real
1162,46.295,10.26,2003-02-19 11:30:16.800000000,3.2,real
1163,46.564,10.296,2003-02-26 08:41:16.200000000,2.2,real
1164,46.568,10.261,2003-02-27 04:34:28.300000000,2.3000000000000003,real
1165,45.825,7.15,2003-07-13 02:22:47.400000000,2.3000000000000003,real
1166,46.723,9.827,2003-07-16 22:00:33.000000000,2.8000000000000003,real
1167,46.719,9.832,2003-07-18 10:40:40.000000000,2.7,real
1168,46.817,6.784,2003-07-18 14:05:25.900000000,2.3000000000000003,real
1169,46.823,6.789,2003-07-21 05:45:58.000000000,2.6,real
1170,46.636,9.83,2003-08-02 08:07:56.600000000,2.6,real
1171,46.719,9.827,2003-08-07 12:02:31.100000000,2.4000000000000004,real
1172,46.723,9.829,2003-08-12 00:38:53.700000000,2.9000000000000004,real
1173,46.307,7.324,2003-08-22 10:00:47.300000000,2.4000000000000004,real
1174,46.313,7.33,2003-08-22 10:16:49.600000000,2.4000000000000004,real
1175,46.311,7.334,2003-08-22 11:40:35.500000000,2.3000000000000003,real
1176,46.419,9.947,2003-08-26 08:58:03.200000000,2.9000000000000004,real
1177,47.542,7.898,2003-08-31 05:38:57.900000000,2.9000000000000004,real
1178,47.2,9.216,2003-10-01 07:31:05.500000000,3.0,real
1179,47.233,9.614,2003-11-09 12:06:00.600000000,2.4000000000000004,real
